Customer ID,Credit Limit,Gender,Education,Marriage Status,Age,Bill_Amount1,Bill_Amount2,Bill_Amount3,Pay_Amount1,Pay_Amount2,Pay_Amount3,Default payment next month
1197,80000,female,univeresity,married,45,81841,74516,69485,4100,2507,2140,0
1198,130000,male,univeresity,married,44,29547,23154,18637,0,1500,486,0
1199,340000,female,high school,single,44,142836,145125,146682,7000,5500,6027,1
1200,360000,male,post-graduate,married,36,0,394,11142,394,11253,0,0
1201,120000,female,high school,married,40,108300,108538,94833,5000,4121,2000,0
1202,120000,male,post-graduate,single,29,30101,31281,30180,2000,2000,1090,0
1203,300000,female,post-graduate,single,48,247279,235093,224062,10005,9500,7500,0
1204,60000,female,univeresity,single,23,2516,0,0,0,0,0,0
1205,210000,female,univeresity,married,50,106724,109251,103733,4037,3519,3442,0
1206,210000,female,univeresity,married,29,209807,123664,51353,5088,2000,1600,1
1207,70000,female,high school,married,49,21024,21790,21142,1400,0,3000,1
1208,200000,male,univeresity,married,33,50612,10537,5552,10023,27,2614,0
1209,230000,female,univeresity,married,51,51802,53956,56968,3000,3921,2079,1
1210,20000,male,high school,married,23,3675,19316,19844,19316,1261,651,1
1211,210000,female,post-graduate,married,37,211749,205947,201848,7000,10015,10000,0
1212,160000,female,high school,single,26,390,390,390,390,390,390,0
1213,290000,female,post-graduate,married,30,1312,1312,1311,1318,1317,1493,1
1214,80000,female,high school,married,26,63677,64162,38141,2000,1905,1350,0
1215,360000,male,post-graduate,single,43,4134,2128,960,2134,982,6858,0
1216,230000,male,post-graduate,single,32,164634,166134,142049,7326,10000,10000,0
1217,360000,male,high school,married,54,16230,-200,0,0,200,0,0
1218,340000,female,post-graduate,married,30,351828,280067,259651,30076,25118,20085,0
1219,50000,female,post-graduate,single,22,8537,9591,10581,1200,1163,400,0
1220,80000,male,univeresity,single,38,89394,81223,77198,5000,19153,1500,0
1221,50000,female,univeresity,single,24,97043,39837,6928,2000,6943,17006,0
1222,30000,female,post-graduate,single,24,3019,1479,18860,1479,18881,0,0
1223,210000,male,post-graduate,single,26,1360,0,0,0,0,3620,0
1224,150000,female,univeresity,married,42,3260,2270,5887,2270,5887,3935,1
1225,20000,male,univeresity,single,21,20297,17054,2333,1240,2333,0,0
1226,20000,male,high school,single,22,19624,16972,0,1000,0,0,1
1227,240000,female,high school,married,41,5325,-5,-5,5,0,1079,0
1228,500000,female,univeresity,married,50,16984,86772,53170,87004,53192,28622,0
1229,90000,female,univeresity,married,23,12770,14241,14895,2500,1200,10500,1
1230,50000,male,high school,single,46,50131,28152,20746,1388,2011,1006,0
1231,50000,female,univeresity,single,22,50834,50770,50215,2200,1517,1000,1
1232,680000,male,post-graduate,single,37,18314,16088,17806,2700,2400,600,0
1233,50000,male,post-graduate,married,47,45717,47974,49837,3000,3000,2000,0
1234,100000,female,univeresity,married,40,326,326,652,326,652,0,0
1235,280000,female,post-graduate,single,30,270276,506260,263734,11000,10000,10004,0
1236,30000,male,univeresity,single,54,26278,24767,27533,1700,3400,2528,1
1237,50000,male,univeresity,single,27,23901,13262,8643,4146,1200,0,1
1238,60000,male,post-graduate,married,33,8308,7565,8373,7565,8373,7565,0
1239,120000,male,univeresity,married,57,118709,120580,118684,5000,5007,4000,1
1240,80000,female,univeresity,married,35,2890,9796,13443,9796,13443,396,0
1241,500000,male,post-graduate,married,45,140,94,39,94,39,44,0
1242,70000,female,high school,married,32,18317,17330,11400,0,1000,110,0
1243,160000,female,univeresity,married,45,0,0,0,0,0,1468,0
1244,100000,female,high school,married,50,110537,99734,99973,0,3000,103000,1
1245,10000,male,high school,single,35,7877,8918,9864,1174,1120,310,0
1246,90000,male,post-graduate,single,26,10750,100,200,100,200,0,0
1247,170000,male,post-graduate,married,39,74298,80073,81959,7000,3800,10000,1
1248,90000,female,univeresity,single,35,2667,2667,0,2667,0,0,0
1249,180000,female,high school,single,42,67414,61256,66668,10000,10000,17500,0
1250,350000,female,post-graduate,married,52,2400,2400,2400,0,0,0,1
1251,270000,male,univeresity,single,35,225400,220202,215056,9000,9348,10600,0
1252,200000,female,post-graduate,single,29,65935,25574,28727,1011,31209,383,1
1253,20000,female,post-graduate,single,22,15829,15299,16262,1600,1550,1000,0
1254,100000,male,univeresity,single,30,44953,46922,48677,3000,3000,2000,0
1255,290000,male,post-graduate,married,46,194301,199451,198684,10744,6000,1573,0
1256,70000,male,high school,single,28,68970,67308,68582,0,3005,2546,0
1257,230000,male,post-graduate,single,26,416,371,416,371,461,416,0
1258,180000,female,post-graduate,single,28,950,4369,9673,4369,9673,3260,0
1259,210000,male,post-graduate,single,33,291,291,291,291,291,291,0
1260,50000,male,post-graduate,single,24,49946,48808,45469,0,2079,693,0
1261,150000,male,post-graduate,single,37,45000,44386,46505,3000,2500,3000,0
1262,380000,male,univeresity,married,50,385662,294826,220022,12020,9009,6109,1
1263,50000,male,univeresity,married,44,45335,46027,30286,1524,1427,941,0
1264,150000,female,high school,married,43,264,948,632,1000,0,0,1
1265,220000,male,univeresity,single,29,122286,122839,123035,5008,5007,6007,0
1266,80000,female,high school,single,27,45268,47140,47411,2600,1800,1700,0
1267,220000,female,univeresity,married,32,194961,197536,203251,7200,9000,10000,0
1268,70000,female,univeresity,single,34,24208,25015,27189,1500,2900,0,0
1269,120000,male,univeresity,single,37,16241,16680,17695,1000,1600,800,1
1270,180000,female,univeresity,single,32,20730,17107,35884,1582,30000,1000,0
1271,50000,female,high school,married,57,49017,50690,47487,2500,2000,2000,0
1272,10000,female,univeresity,married,46,9532,9236,10047,0,1006,1390,0
1273,370000,female,post-graduate,married,53,21160,8153,12094,8162,12294,30751,0
1274,20000,female,post-graduate,single,26,10658,9288,390,1072,390,390,0
1275,150000,male,univeresity,married,34,132214,135140,135263,4414,4700,4306,0
1276,20000,male,post-graduate,single,26,416,416,416,416,416,416,1
1277,480000,female,univeresity,married,54,17189,6013,1717,6026,1717,1390,0
1278,50000,male,high school,single,26,25060,26649,28202,2000,2000,3000,0
1279,170000,male,univeresity,single,31,24581,25611,26631,1728,1748,1500,0
1280,400000,female,univeresity,single,30,-200,-200,-200,0,0,946,0
1281,200000,female,post-graduate,single,31,38635,41031,45929,3031,5929,3500,0
1282,360000,male,post-graduate,single,34,0,0,0,0,0,0,0
1283,140000,female,high school,single,36,91226,83650,80037,4182,4000,4000,0
1284,260000,male,high school,married,34,12071,12497,1027,2114,1027,103,0
1285,440000,female,univeresity,single,26,96190,90462,78267,3513,3017,2037,0
1286,500000,male,univeresity,married,43,12200,8140,10176,1518,5019,15027,0
1287,230000,female,univeresity,married,29,64982,44908,51535,3000,11000,15000,0
1288,470000,male,univeresity,married,41,13780,12242,32463,12300,32520,34,0
1289,20000,female,high school,married,48,14589,16743,17522,2700,1400,0,1
1290,210000,female,univeresity,single,24,108491,111046,110716,5800,3700,3505,0
1291,20000,female,post-graduate,single,23,6733,0,0,0,0,19132,0
1292,20000,female,high school,married,53,12197,13292,14362,1600,1600,1000,0
1293,200000,female,univeresity,married,34,-2,758,998,760,1000,670,0
1294,250000,female,univeresity,single,36,6220,27217,6149,27225,6159,25846,1
1295,300000,male,univeresity,single,41,34480,31159,18580,1472,1000,1410,0
1296,320000,female,post-graduate,single,30,113801,90354,88467,5017,4057,4014,0
1297,50000,male,univeresity,single,29,37170,36297,39863,0,4500,0,0
1298,200000,female,univeresity,married,34,6626,2469,3760,2476,3771,4285,0
1299,80000,female,post-graduate,single,29,16936,17963,18976,1303,1316,1000,1
1300,70000,male,univeresity,married,37,10323,6659,6740,0,3559,189,1
1301,60000,male,high school,single,36,56807,55339,55751,0,2141,2000,0
1302,10000,female,high school,single,22,10012,9784,9473,2452,7,308,1
1303,50000,female,high school,single,30,50332,51247,50073,4210,0,1500,0
1304,140000,male,univeresity,single,26,133572,135367,113272,6169,4500,4287,1
1305,30000,male,univeresity,single,25,7160,8185,9286,1300,1400,500,0
1306,190000,male,univeresity,married,49,435,435,635,435,635,2084,0
1307,70000,female,post-graduate,single,23,853,3128,4719,3128,4722,0,0
1308,330000,female,univeresity,married,28,390,0,780,0,780,150,0
1309,110000,female,univeresity,single,24,6470,8610,15123,2654,7230,0,0
1310,270000,male,high school,married,47,165303,168837,172281,6200,6254,6290,0
1311,160000,male,univeresity,married,31,26295,27074,28314,1500,2000,1500,1
1312,20000,male,univeresity,single,24,18937,18350,18918,0,1251,656,0
1313,320000,male,univeresity,single,32,21460,23412,25331,3000,3000,1500,0
1314,430000,male,post-graduate,single,31,29860,39305,43020,10000,5000,5540,0
1315,50000,female,post-graduate,married,37,8014,7668,7081,1200,1000,91,0
1316,140000,male,univeresity,married,48,1600,5012,4739,5012,0,0,1
1317,500000,male,univeresity,married,49,4214,6378,4074,6378,4074,116446,0
1318,80000,male,high school,married,45,26637,26437,26686,1490,2000,2000,0
1319,390000,female,post-graduate,married,34,0,0,1266,0,1266,0,0
1320,250000,female,post-graduate,married,43,17454,-50,45297,24890,48394,0,0
1321,390000,female,post-graduate,single,31,6466,6266,12578,6266,12581,7650,0
1322,100000,female,post-graduate,married,35,57612,58818,60841,2134,3000,2200,0
1323,360000,female,post-graduate,married,42,179851,186961,201703,10005,20117,15018,0
1324,140000,male,post-graduate,single,36,-5,1135,17227,1140,17227,0,0
1325,110000,male,univeresity,married,51,45964,46922,48140,2000,2000,2000,0
1326,170000,male,high school,married,48,316,316,632,316,632,0,0
1327,170000,male,univeresity,married,48,137823,137199,136331,5396,5000,5000,0
1328,180000,female,univeresity,single,25,4745,5765,6631,1257,1123,1878,0
1329,140000,male,univeresity,married,41,109326,111679,113921,5600,5600,4500,0
1330,20000,female,univeresity,married,49,13882,13342,808,2018,404,19000,0
1331,150000,male,post-graduate,single,28,0,0,0,0,0,0,0
1332,50000,female,univeresity,single,28,48072,49518,49500,2518,1500,500,0
1333,160000,female,univeresity,married,38,0,0,0,0,0,0,1
1334,80000,male,univeresity,married,41,3153,1013,0,1013,0,0,0
1335,300000,female,high school,single,29,-140,28092,3572,28232,3589,195,1
1336,60000,female,high school,single,32,62552,26929,27967,1500,1500,1003,0
1337,70000,female,univeresity,single,26,42583,43600,47550,2000,5000,0,1
1338,290000,female,post-graduate,single,31,632,0,480,0,480,4,0
1339,80000,female,post-graduate,single,23,8766,4777,0,1600,0,0,0
1340,50000,female,high school,married,53,0,0,0,0,0,0,1
1341,200000,female,high school,single,49,7697,18951,27974,20071,20036,15022,0
1342,200000,female,post-graduate,married,34,267,6794,10430,6817,10671,3576,0
1343,50000,female,post-graduate,single,22,586,297,3674,297,3675,1392,1
1344,20000,female,univeresity,single,26,1041,10757,11094,10758,2679,502,0
1345,200000,male,post-graduate,married,38,6186,735,1463,735,1463,15550,1
1346,120000,female,post-graduate,single,35,77785,75984,78109,0,4000,2988,0
1347,220000,female,univeresity,married,49,172184,170697,168041,7583,7461,5809,0
1348,630000,male,post-graduate,single,40,440474,444370,455286,18000,20000,12000,0
1349,300000,female,post-graduate,single,34,19357,5000,3744,5032,3744,8059,0
1350,10000,female,univeresity,single,49,8184,5011,5728,0,1000,0,1
1351,50000,male,univeresity,single,29,0,0,0,0,0,0,0
1352,280000,female,post-graduate,married,39,7791,5851,430,1000,430,2041,1
1353,130000,male,post-graduate,single,30,4536,5616,6455,1161,1000,336,0
1354,30000,female,high school,married,28,23182,19083,19632,2000,2000,0,0
1355,50000,female,univeresity,married,27,9877,10800,5921,1140,1000,121,0
1356,70000,female,high school,married,38,24758,25581,16105,1273,1534,2000,0
1357,80000,male,univeresity,single,29,41815,42938,44022,2100,2100,1800,0
1358,20000,female,univeresity,married,22,16726,19143,18391,3000,0,371,1
1359,390000,male,post-graduate,married,41,495559,248821,216051,10218,8035,7035,0
1360,470000,female,univeresity,single,32,147113,133486,125159,5000,4500,2505,0
1361,240000,female,univeresity,single,30,7818,9363,0,9434,0,0,0
1362,140000,female,post-graduate,single,29,14943,2888,0,2888,0,0,0
1363,260000,female,univeresity,married,37,244738,251351,244949,12000,0,11000,1
1364,150000,female,post-graduate,single,25,191,1963,4729,1964,4729,1568,0
1365,120000,male,post-graduate,married,46,14682,17325,17936,3200,1200,1200,0
1366,20000,female,univeresity,married,47,18021,17352,17667,1280,1293,813,0
1367,260000,female,high school,single,42,399,2101,577,2101,577,0,0
1368,50000,male,high school,single,22,42678,38239,22691,1500,1100,1000,1
1369,180000,female,univeresity,single,27,126195,127881,128491,6000,4575,0,0
1370,310000,female,high school,married,35,10350,0,0,0,0,0,0
1371,360000,male,univeresity,married,44,5101,9358,15452,9419,15485,9995,0
1372,180000,female,univeresity,single,30,14445,15404,19885,1500,4911,10355,0
1373,270000,female,post-graduate,married,42,1250,1250,1250,0,0,0,0
1374,70000,male,post-graduate,single,28,67857,69711,64947,3000,1500,13959,0
1375,50000,male,univeresity,single,24,2155,0,1978,0,30300,14207,0
1376,30000,female,high school,single,50,0,0,0,0,0,0,0
1377,50000,female,univeresity,married,54,11351,11449,6515,1150,1012,46,0
1378,350000,male,univeresity,married,37,325,294,6574,294,6636,3559,0
1379,200000,male,post-graduate,married,58,192461,195970,122214,7822,4417,4446,0
1380,80000,male,high school,single,26,71661,69947,74755,0,6000,2800,0
1381,60000,female,univeresity,married,31,47000,49236,57752,3000,10000,0,0
1382,30000,male,post-graduate,married,52,15743,16784,18998,1300,2500,0,0
1383,110000,female,post-graduate,single,36,108316,100784,88568,4600,3500,2000,0
1384,300000,female,post-graduate,single,27,42189,83754,120927,83754,120927,0,0
1385,50000,female,high school,married,22,22854,31329,23927,9000,1507,0,0
1386,500000,male,post-graduate,single,39,2450,11833,22963,11833,22963,7086,0
1387,360000,male,post-graduate,single,36,356913,208305,68214,210000,170000,100000,0
1388,20000,female,univeresity,married,39,14112,11221,10656,3520,0,1000,0
1389,220000,male,post-graduate,married,39,75190,151004,152786,100000,8000,6000,0
1390,20000,female,univeresity,single,22,11192,15677,15133,5000,0,1000,0
1391,60000,male,univeresity,married,37,30381,29986,29210,366,0,1300,1
1392,170000,female,post-graduate,single,30,1560,1280,590,1000,590,1168,0
1393,200000,female,univeresity,married,26,47236,45200,35939,1800,1603,2000,0
1394,20000,female,post-graduate,single,23,19990,20038,19571,1438,1300,1000,0
1395,140000,female,high school,single,23,67505,36772,38399,2000,2400,2132,0
1396,330000,female,post-graduate,single,35,1663,0,0,0,0,0,0
1397,180000,female,univeresity,single,24,108580,105403,112073,0,8564,4000,1
1398,360000,female,univeresity,married,35,5157,2461,0,1012,0,277,0
1399,20000,male,high school,married,51,14815,15837,16852,1264,1279,615,0
1400,50000,female,post-graduate,single,23,34422,32703,22851,1544,1000,0,0
1401,100000,female,univeresity,married,25,20755,20043,19778,2000,2000,6000,0
1402,30000,male,univeresity,married,36,30573,28473,29083,0,2000,940,0
1403,70000,female,univeresity,married,44,4221,6642,8361,2500,2000,2000,1
1404,470000,male,post-graduate,single,33,5613,11576,7017,11606,7017,24,0
1405,300000,female,post-graduate,married,36,8385,-27,-27,27,0,0,0
1406,300000,female,post-graduate,married,45,6608,10009,22456,10017,22456,0,1
1407,200000,female,post-graduate,single,26,2179,6440,3908,6440,3908,5,0
1408,150000,female,univeresity,married,41,79021,77975,74749,4023,3016,10000,0
1409,220000,female,univeresity,single,25,165040,167485,148133,6809,7038,5000,1
1410,420000,male,post-graduate,single,31,1569,563,1914,565,1923,1194,0
1411,210000,female,univeresity,single,45,467,2050,416,2050,416,416,0
1412,450000,male,high school,married,58,8940,6239,5535,6271,5740,9905,0
1413,30000,male,univeresity,married,38,184,1522,0,1522,0,5480,0
1414,240000,male,univeresity,married,30,2816,7608,26832,7608,26834,3518,0
1415,420000,female,univeresity,single,25,28206,122212,117835,100000,4013,3822,0
1416,60000,female,post-graduate,single,25,57174,58559,60586,3000,3800,3300,0
1417,30000,female,high school,single,24,4882,14630,6323,14630,6485,2870,0
1418,80000,female,post-graduate,single,29,2673,0,317,0,317,0,0
1419,50000,male,univeresity,single,37,48206,48659,47248,2120,1750,1700,0
1420,230000,male,high school,single,27,19200,10000,20176,10000,20176,200,0
1421,200000,male,post-graduate,single,31,6618,6777,7957,1900,3008,3500,0
1422,230000,female,univeresity,single,28,12218,17667,20345,6000,3500,20000,0
1423,130000,female,univeresity,single,24,122750,118319,61466,4966,2034,1710,0
1424,200000,female,high school,single,27,0,0,0,0,0,0,0
1425,90000,female,post-graduate,single,33,80919,87993,17316,9000,1500,1000,0
1426,120000,male,post-graduate,single,27,316,316,1360,316,1360,10000,0
1427,200000,male,post-graduate,single,42,470,740,3774,740,3782,836,0
1428,20000,female,univeresity,single,32,17757,17193,16602,0,0,3200,0
1429,210000,female,post-graduate,married,37,76089,77985,79104,3700,3000,3200,1
1430,80000,female,univeresity,single,44,80610,81008,80725,6502,4000,1889,0
1431,50000,female,post-graduate,married,29,50486,50035,49388,2200,1192,1000,0
1432,70000,female,univeresity,married,42,50886,51975,52527,2200,2000,2500,1
1433,230000,male,univeresity,single,32,189567,189023,187521,9000,6300,6200,1
1434,20000,male,univeresity,single,52,17420,19130,20340,2000,2000,0,0
1435,30000,male,univeresity,single,44,21043,21183,1754,1196,1757,2,0
1436,100000,male,post-graduate,single,31,33752,32928,35572,0,3200,0,1
1437,80000,female,post-graduate,single,29,81337,80290,82215,2842,20412,0,1
1438,210000,male,univeresity,single,33,187610,191592,195739,8500,9000,7100,0
1439,50000,male,univeresity,single,54,48153,46885,27168,0,1400,1200,0
1440,130000,female,univeresity,single,23,133622,129784,126021,4752,5010,2505,0
1441,70000,female,post-graduate,single,24,48432,52650,53099,5000,1900,0,0
1442,210000,female,post-graduate,married,33,17420,16182,14109,1236,1613,1000,0
1443,100000,male,high school,married,44,780,0,390,0,390,390,1
1444,200000,male,high school,married,51,3556,4993,9212,5020,9236,2529,0
1445,40000,male,post-graduate,single,24,28926,28182,28912,0,1500,1064,1
1446,80000,female,univeresity,single,25,69602,67930,72205,0,6000,2700,0
1447,210000,female,post-graduate,married,37,0,732,873,732,873,148,1
1448,20000,female,univeresity,single,23,7186,3478,137,8060,137,5199,0
1449,10000,male,high school,single,34,8813,8464,9474,2148,1158,400,0
1450,60000,female,high school,married,50,61600,61952,60661,3300,2000,900,1
1451,40000,female,univeresity,married,25,11273,12307,13348,1520,1550,700,0
1452,290000,female,post-graduate,single,33,413,486,820,486,820,60,1
1453,50000,male,univeresity,married,54,1583,2134,0,2134,0,2025,0
1454,20000,male,univeresity,single,25,17384,13648,13924,1500,1400,2000,0
1455,30000,male,univeresity,single,26,33195,32705,32406,1600,1500,1500,0
1456,20000,male,univeresity,married,32,17104,18134,19123,1613,1602,830,0
1457,50000,female,high school,married,43,24443,24391,23595,1800,1400,800,0
1458,500000,male,univeresity,married,42,-984,3516,1924,4500,0,0,1
1459,90000,female,high school,single,24,595,207,18189,207,18281,557,1
1460,10000,male,univeresity,single,26,15147,6641,15318,2234,1135,1086,0
1461,50000,female,univeresity,married,37,1050,1050,1050,0,0,0,1
1462,120000,male,post-graduate,single,36,24466,28255,27507,4500,0,1200,0
1463,200000,female,post-graduate,single,27,157607,155693,155290,7194,6760,5018,0
1464,300000,female,univeresity,married,50,8924,3131,117497,3131,121715,4000,0
1465,90000,female,univeresity,single,24,17524,22184,23270,5000,5000,5000,0
1466,90000,male,univeresity,married,27,70482,70591,64926,2580,2337,1634,0
1467,140000,female,post-graduate,single,23,0,0,0,0,0,0,1
1468,180000,female,univeresity,married,39,1081,148,148,148,148,296,0
1469,360000,male,post-graduate,married,39,1761,2560,0,2816,0,0,0
1470,160000,female,high school,single,29,0,0,4150,0,4150,2065,1
1471,100000,male,post-graduate,married,45,10529,12723,15807,2688,3688,3288,0
1472,20000,male,univeresity,single,21,19277,20997,20200,5000,0,0,1
1473,360000,male,post-graduate,married,36,40434,13352,129978,2000,129990,30000,0
1474,230000,male,univeresity,single,39,326,326,326,652,326,326,0
1475,110000,female,high school,single,29,101006,104474,106332,5300,5300,4000,1
1476,210000,male,univeresity,single,37,142149,139025,50283,6534,3069,110017,0
1477,200000,male,univeresity,single,26,1747,11817,14225,12957,3884,5010,0
1478,50000,male,univeresity,single,44,27560,19002,8542,1159,1142,311,0
1479,210000,female,post-graduate,single,30,0,0,0,0,0,0,1
1480,280000,male,post-graduate,single,31,-32,-32,4887,0,4919,10,0
1481,500000,male,univeresity,married,40,94585,61111,24801,2659,2090,6333,0
1482,30000,female,post-graduate,single,25,3924,4972,5873,1099,1000,120,0
1483,340000,female,univeresity,married,36,167474,155293,134467,7106,4435,4091,0
1484,360000,male,post-graduate,single,32,389,389,1955,389,1955,5316,0
1485,70000,female,post-graduate,single,22,71358,70285,28867,3280,1480,1360,0
1486,20000,female,univeresity,married,44,2400,2400,2400,0,0,0,1
1487,230000,male,post-graduate,single,32,44734,47178,29582,10120,20000,10000,0
1488,60000,male,univeresity,married,41,48979,41597,29347,5070,1219,1007,0
1489,50000,male,post-graduate,single,28,49828,50467,48964,2121,0,2000,1
1490,50000,female,post-graduate,single,29,10532,13145,12637,2800,0,1500,1
1491,130000,female,high school,single,28,36108,34256,36357,3000,3000,2500,0
1492,160000,male,high school,single,52,155684,157364,156581,6525,6649,2724,0
1493,60000,female,high school,single,48,43533,39252,38051,1700,1700,2000,0
1494,160000,male,univeresity,single,43,12458,7146,11529,7545,5000,10000,0
1495,180000,female,post-graduate,single,25,23800,1246,3430,1246,3430,5000,0
1496,170000,male,univeresity,married,36,75960,64683,51184,2000,0,0,0
1497,360000,female,univeresity,single,35,360023,363239,350214,14693,30,12302,1
1498,130000,female,univeresity,married,34,59955,61252,65399,2260,5203,0,0
1499,180000,female,univeresity,single,48,2551,3044,3044,3044,3044,5283,0
1500,20000,male,post-graduate,single,27,6274,5971,3980,0,4000,9040,0
1501,230000,female,univeresity,married,43,7806,8392,8967,1295,1300,468,0
1502,220000,female,univeresity,married,30,0,0,0,0,0,0,0
1503,240000,male,univeresity,married,43,0,0,0,0,0,0,0
1504,50000,male,high school,married,54,50356,48981,47942,2000,1120,1300,0
1505,310000,female,univeresity,married,39,7246,6713,9507,1155,4507,1000,0
1506,350000,male,post-graduate,married,70,100895,70244,64839,3371,2089,3008,0
1507,50000,female,post-graduate,single,24,629,351,784,351,789,699,0
1508,200000,female,univeresity,married,30,26223,-137,73284,0,73421,1309,0
1509,480000,male,high school,single,53,482250,475931,429037,18093,15233,12597,0
1510,180000,female,post-graduate,married,27,81044,78403,58083,2600,0,4700,1
1511,200000,female,univeresity,single,33,184676,178491,169860,7900,6112,6000,0
1512,20000,male,high school,married,34,15736,16762,17774,1284,1296,647,0
1513,50000,male,univeresity,single,48,51631,45223,45461,1800,1005,19763,0
1514,210000,female,high school,single,33,0,0,3104,0,3104,4056,1
1515,20000,female,univeresity,single,24,19433,20508,19662,1700,1300,600,0
1516,150000,female,univeresity,married,31,6526,779,8927,783,9098,8660,0
1517,50000,female,univeresity,single,25,46528,47456,36251,1794,1021,438,0
1518,190000,male,high school,married,49,178367,179062,177663,5000,3000,7100,1
1519,290000,female,post-graduate,single,27,232523,243753,253145,16500,15000,20000,0
1520,420000,male,univeresity,married,39,171141,118103,119543,5700,4600,5000,0
1521,340000,female,univeresity,single,36,337981,344920,18921,17181,2000,10000,0
1522,60000,male,univeresity,single,40,9744,10940,10630,1500,0,0,0
1523,90000,female,post-graduate,single,27,81111,83081,60210,3500,3000,2600,0
1524,30000,female,post-graduate,single,27,28207,29261,28497,1800,0,2150,1
1525,160000,female,univeresity,married,37,1988,0,0,0,0,1188,0
1526,20000,male,univeresity,single,35,11916,11434,13433,0,2200,480,0
1527,90000,female,univeresity,married,25,87525,89052,85807,4200,3000,3000,1
1528,120000,male,post-graduate,single,27,20874,21930,22165,1700,1500,700,0
1529,120000,male,post-graduate,single,38,-284,-610,-936,0,0,0,0
1530,360000,female,univeresity,married,50,147,686,6037,686,6041,1560,0
1531,160000,female,post-graduate,single,32,16922,2552,0,2555,0,0,0
1532,320000,female,post-graduate,married,34,65083,23750,22381,23750,10162,14702,0
1533,20000,male,univeresity,single,25,16508,19638,19030,3400,0,3633,0
1534,230000,female,post-graduate,single,29,63184,64667,65888,3100,3000,2300,0
1535,50000,male,high school,married,44,15931,17363,18735,2000,2000,1006,0
1536,50000,male,high school,married,48,2722,33868,26646,33895,1439,959,0
1537,40000,female,high school,single,24,5496,698,400,0,400,25289,0
1538,120000,female,high school,married,27,390,390,390,390,390,780,0
1539,130000,female,univeresity,single,25,1031,1583,776,1583,1000,776,1
1540,110000,female,high school,single,28,85918,87442,82975,4000,6000,12,0
1541,20000,male,univeresity,single,22,8222,7948,8958,0,1300,800,1
1542,50000,male,high school,single,22,0,0,0,0,0,0,0
1543,120000,female,high school,married,30,115583,114915,117220,4178,4223,4296,0
1544,50000,male,high school,single,34,50375,51400,0,2400,0,0,0
1545,360000,female,univeresity,single,34,0,0,0,0,0,700,1
1546,240000,female,univeresity,married,44,3313,7458,2329,7458,2335,4267,1
1547,150000,male,post-graduate,single,32,46272,1079,0,1082,0,41147,0
1548,50000,female,univeresity,single,23,30501,33113,33967,3113,1421,4295,0
1549,500000,female,post-graduate,single,42,30439,1844,844,1844,1000,0,1
1550,110000,female,univeresity,married,33,115895,115609,113984,6000,5500,4000,0
1551,170000,male,univeresity,married,48,93420,96284,97322,4371,3533,3716,1
1552,230000,female,univeresity,married,29,30818,31209,32211,2000,2000,1113,0
1553,20000,female,high school,married,47,9417,10436,11450,1179,1193,1000,0
1554,100000,female,post-graduate,married,41,0,0,0,0,0,0,0
1555,110000,male,post-graduate,single,28,44278,41812,43095,0,2000,5000,0
1556,340000,male,post-graduate,married,52,30832,33652,35192,33670,35212,30000,1
1557,50000,male,post-graduate,single,37,37774,38492,36453,1976,1564,1170,0
1558,310000,male,post-graduate,married,50,316,316,10131,316,10131,2456,0
1559,50000,female,high school,married,31,38102,40025,40071,2830,1000,1800,1
1560,240000,female,high school,married,38,107148,113396,110084,9500,0,4019,1
1561,50000,female,univeresity,married,48,10929,13262,14273,2526,1237,519,0
1562,150000,female,post-graduate,single,34,0,13206,10227,13206,0,0,0
1563,140000,male,univeresity,single,44,108033,105021,107659,4000,4537,3800,0
1564,30000,female,high school,married,56,16088,24800,25098,9000,1000,0,0
1565,300000,female,post-graduate,married,30,93738,84636,88446,3000,5000,2500,1
1566,50000,male,post-graduate,single,29,2087,2632,3355,1000,1186,500,0
1567,280000,female,univeresity,married,37,29078,30144,32629,1515,3000,3000,0
1568,120000,female,univeresity,single,23,118063,120851,120013,4700,3538,3000,0
1569,30000,female,post-graduate,married,27,0,306,2017,306,2017,6316,0
1570,30000,female,univeresity,single,23,3226,5591,6992,3596,2992,16500,1
1571,180000,male,high school,married,45,24400,24508,22627,1500,1500,1000,0
1572,150000,male,univeresity,married,33,8967,11510,12022,3001,1000,1000,0
1573,110000,female,univeresity,married,40,84589,85418,38333,3700,4890,0,0
1574,50000,male,post-graduate,single,24,50716,50606,33265,3029,2000,1021,1
1575,230000,female,high school,married,43,0,3832,1823,5655,0,3646,0
1576,230000,female,univeresity,single,25,95311,94489,93143,4500,4114,3500,0
1577,160000,female,post-graduate,single,46,6241,8788,0,8805,0,0,0
1578,50000,male,high school,single,36,52855,49123,49522,2206,1605,397,0
1579,210000,female,post-graduate,married,36,0,1690,0,1690,0,5619,0
1580,120000,female,univeresity,married,38,4100,7270,820,7270,820,820,0
1581,240000,female,univeresity,married,42,21943,36519,55515,15000,20000,3330,0
1582,20000,male,high school,married,47,18768,18795,19390,1400,1400,1000,0
1583,50000,female,high school,single,40,5538,6563,7422,1271,1130,1000,0
1584,50000,female,post-graduate,single,70,49546,48480,48621,0,2200,700,0
1585,50000,female,univeresity,married,32,48508,49213,38280,3037,1800,1130,0
1586,100000,male,high school,single,52,73904,73249,12327,2781,2101,216,0
1587,390000,female,post-graduate,married,49,15026,13357,0,13357,0,0,0
