,ServiceNo,Operator,Direction,StopSequence,BusStopCode,Distance,WD_FirstBus,WD_LastBus,SAT_FirstBus,SAT_LastBus,SUN_FirstBus,SUN_LastBus
21864,87,SBST,1,3,67201,0.7,0534,2334,0534,2334,0534,2334
21865,87,SBST,1,4,67211,1.1,0536,2336,0537,2336,0536,2336
21866,87,SBST,1,5,65019,1.4,0537,2337,0538,2338,0537,2337
21867,87,SBST,1,6,64029,1.8,0539,2339,0540,2340,0539,2339
21868,87,SBST,1,7,64429,2.2,0540,2340,0542,2341,0540,2340
21869,87,SBST,1,8,64381,2.7,0542,2342,0544,2344,0542,2342
21870,87,SBST,1,9,64549,3.2,0544,0025,0546,0025,0543,0025
21871,87,SBST,1,10,64249,3.8,0546,0027,0548,0027,0545,0027
21872,87,SBST,1,11,64239,4.3,0548,0028,0549,0028,0547,0029
21873,87,SBST,1,12,64209,4.8,0550,0029,0550,0029,0549,0030
21874,87,SBST,1,13,63071,5.1,0551,0030,0551,0030,0550,0031
21875,87,SBST,1,14,63081,5.4,0553,0031,0552,0031,0551,0032
21876,87,SBST,1,15,63091,5.8,0554,0035,0553,0035,0552,0035
21877,87,SBST,1,16,63101,6.1,0555,0036,0554,0036,0553,0036
21878,87,SBST,1,17,62231,6.5,0556,0037,0555,0037,0554,0037
21879,87,SBST,1,18,62241,6.8,0558,0037,0556,0038,0555,0037
21880,87,SBST,1,19,71051,7.2,0559,0038,0557,0039,0556,0038
21881,87,SBST,1,20,71061,7.7,0601,0039,0558,0040,0558,0039
21882,87,SBST,1,21,71071,8.1,0602,0041,0559,0041,0559,0041
21883,87,SBST,1,22,71081,8.5,0604,0043,0600,0043,0601,0043
21884,87,SBST,1,23,72059,9.1,0606,0045,0602,0045,0603,0045
21885,87,SBST,1,24,72049,9.5,0607,0046,0603,0047,0604,0047
21886,87,SBST,1,25,72039,9.8,0608,0045,0604,0045,0605,0045
21887,87,SBST,1,26,84709,10.1,0609,0046,0606,0046,0606,0046
21888,87,SBST,1,27,84489,10.6,0612,0048,0609,0049,0609,0049
21889,87,SBST,1,28,84459,11.0,0613,0049,0611,0050,0610,0050
21890,87,SBST,1,29,84539,11.2,0614,0048,0612,0052,0611,0052
21891,87,SBST,1,30,84361,12.2,0617,0052,0614,0056,0614,0056
21892,87,SBST,1,31,84309,12.6,0619,0054,0615,0058,0616,0058
21893,87,SBST,1,32,84009,13.2,0621,0056,0617,0055,0618,0055
21894,87,SBST,2,1,84009,0.0,0530,2330,0530,2330,0530,2330
21895,87,SBST,2,2,84301,0.6,0532,2333,0532,2333,0532,2333
21896,87,SBST,2,3,84369,1.0,0534,2335,0533,2335,0533,2335
21897,87,SBST,2,4,84451,2.1,0538,2340,0537,2340,0537,2340
21898,87,SBST,2,5,84481,2.6,0540,2342,0539,2342,0538,2342
21899,87,SBST,2,6,84701,3.1,0542,2344,0540,2344,0539,2344
21900,87,SBST,2,7,72031,3.4,0543,2345,0541,2346,0540,2346
21901,87,SBST,2,8,72041,3.7,0544,2346,0542,2347,0541,2347
21902,87,SBST,2,9,72051,4.1,0545,2347,0544,2348,0543,2348
21903,87,SBST,2,10,71089,4.6,0547,2348,0545,2349,0544,2349
21904,87,SBST,2,11,71079,5.0,0548,2350,0547,2351,0546,2351
21905,87,SBST,2,12,71069,5.5,0550,2351,0549,2352,0548,2352
21906,87,SBST,2,13,71059,5.9,0551,2352,0550,2353,0549,2353
21907,87,SBST,2,14,62249,6.3,0552,2353,0552,2354,0550,2354
21908,87,SBST,2,15,62239,6.7,0553,2354,0553,2355,0551,2355
21909,87,SBST,2,16,63109,7.1,0554,2354,0554,2356,0552,2356
21910,87,SBST,2,17,63099,7.4,0555,2355,0555,2357,0553,2357
21911,87,SBST,2,18,63089,7.8,0556,2356,0556,2358,0554,2358
21912,87,SBST,2,19,63079,8.2,0558,2357,0558,2359,0556,2359
21913,87,SBST,2,20,64201,8.5,0559,2358,0559,2400,0557,2400
21914,87,SBST,2,21,64231,9.0,0601,2400,0601,0001,0559,0001
21915,87,SBST,2,22,64241,9.4,0602,0001,0602,0002,0600,0002
21916,87,SBST,2,23,64541,10.1,0605,0004,0605,0005,0602,0005
21917,87,SBST,2,24,64389,10.7,0607,0006,0607,0007,0604,0007
21918,87,SBST,2,25,64421,11.2,0609,0008,0609,0009,0606,0009
21919,87,SBST,2,26,64021,11.6,0610,0009,0610,0010,0607,0010
21920,87,SBST,2,27,65011,12.0,0613,0011,0612,0012,0609,0012
21921,87,SBST,2,28,67219,12.3,0614,0012,0614,0014,0610,0014
21922,87,SBST,2,29,67209,12.7,0617,0014,0616,0016,0612,0016
21923,87,SBST,2,30,67199,12.9,0619,0014,0617,0017,0613,0017
21924,87,SBST,2,31,67009,13.3,0621,0016,0619,0019,0615,0019
21925,88,SBST,1,1,77009,0.0,0530,2330,0545,2345,0545,2330
21926,88,SBST,1,2,77191,0.7,0532,2332,0547,2347,0547,2332
21927,88,SBST,1,3,77201,1.1,0534,2334,0549,2349,0549,2334
21928,88,SBST,1,4,77211,1.4,0535,2335,0550,2350,0550,2335
21929,88,SBST,1,5,77251,1.9,0536,2336,0551,2351,0551,2336
21930,88,SBST,1,6,77261,2.3,0537,2337,0552,2352,0552,2337
21931,88,SBST,1,7,77271,2.6,0538,2338,0552,2353,0552,2338
21932,88,SBST,1,8,77331,2.9,0539,2339,0553,2354,0553,2339
21933,88,SBST,1,9,65191,7.0,0546,2347,0602,0004,0601,2348
21934,88,SBST,1,10,65069,7.4,0530,2348,0530,0005,0530,2349
21935,88,SBST,1,11,65059,7.7,0531,2349,0531,0006,0531,2350
21936,88,SBST,1,12,65049,8.1,0532,2350,0532,0008,0532,2351
21937,88,SBST,1,13,65039,8.4,0533,2351,0534,0009,0534,2352
21938,88,SBST,1,14,65029,8.7,0535,2352,0535,0011,0536,2353
21939,88,SBST,1,15,65019,9.2,0537,2354,0537,0013,0538,2354
21940,88,SBST,1,16,64029,9.6,0538,2356,0539,0015,0539,2356
21941,88,SBST,1,17,64039,10.1,0540,2358,0541,0017,0541,2357
21942,88,SBST,1,18,64369,10.4,0541,2359,0542,0018,0542,2358
21943,88,SBST,1,19,64359,10.7,0542,2400,0543,0019,0543,2359
21944,88,SBST,1,20,64349,11.1,0544,0001,0545,0021,0544,2400
21945,88,SBST,1,21,64411,11.4,0545,0002,0546,0022,0545,0001
21946,88,SBST,1,22,64601,11.7,0545,0003,0547,0023,0546,0002
21947,88,SBST,1,23,64611,12.0,0546,0004,0549,0024,0547,0003
21948,88,SBST,1,24,66499,12.2,0547,0004,0550,0025,0548,0004
21949,88,SBST,1,25,66489,12.7,0549,0005,0552,0027,0550,0006
21950,88,SBST,1,26,66479,13.2,0550,0006,0554,0028,0551,0007
21951,88,SBST,1,27,66459,13.6,0551,0007,0555,0029,0552,0008
21952,88,SBST,1,28,54659,14.0,0552,0009,0556,0030,0553,0009
21953,88,SBST,1,29,54509,14.5,0553,0010,0558,0031,0554,0010
21954,88,SBST,1,30,54499,14.7,0554,0011,0558,0032,0555,0011
21955,88,SBST,1,31,54489,15.3,0555,0012,0600,0033,0556,0012
21956,88,SBST,1,32,54579,15.6,0558,0013,0601,0034,0557,0013
21957,88,SBST,1,33,54589,16.1,0600,0014,0603,0036,0559,0014
21958,88,SBST,1,34,54289,16.5,0601,0015,0605,0037,0600,0015
21959,88,SBST,1,35,54279,16.8,0602,0015,0606,0038,0601,0016
21960,88,SBST,1,36,54269,17.1,0603,0016,0608,0039,0602,0017
21961,88,SBST,1,37,54248,17.6,0605,0017,0610,0041,0604,0018
21962,88,SBST,1,38,54019,18.1,0607,0019,0612,0043,0606,0019
21963,88,SBST,1,39,53169,18.6,0609,0021,0614,0045,0608,0021
21964,88,SBST,1,40,53379,18.9,0611,0022,0615,0046,0609,0022
21965,88,SBST,1,41,53389,19.2,0612,0023,0616,0047,0610,0023
21966,88,SBST,1,42,53399,19.7,0614,0025,0618,0049,0612,0024
21967,88,SBST,1,43,53231,20.2,0617,0028,0620,0051,0614,0026
21968,88,SBST,1,44,53211,20.6,0618,0029,0622,0053,0616,0027
21969,88,SBST,1,45,52021,21.0,0619,0030,0623,0054,0617,0029
21970,88,SBST,1,46,52031,21.3,0620,0030,0624,0055,0618,0029
21971,88,SBST,1,47,52361,22.2,0623,0032,0628,0058,0622,0032
21972,88,SBST,1,48,52279,22.8,0625,0033,0630,0100,0624,0034
21973,88,SBST,1,49,52269,23.2,0626,0034,0632,0102,0625,0035
21974,88,SBST,1,50,52501,23.7,0628,0034,0634,0104,0627,0036
21975,88,SBST,1,51,52009,24.1,0629,0035,0636,0105,0629,0037
21976,88,SBST,2,1,52009,0.0,0600,2340,0600,2340,0600,2340
21977,88,SBST,2,2,52509,0.5,0601,2341,0602,2342,0602,2342
21978,88,SBST,2,3,52261,1.0,0603,2342,0604,2343,0603,2343
21979,88,SBST,2,4,52271,1.4,0604,2343,0605,2345,0605,2345
21980,88,SBST,2,5,52369,2.0,0605,2345,0608,2347,0607,2347
21981,88,SBST,2,6,52039,2.6,0530,2346,0530,2349,0530,2349
21982,88,SBST,2,7,53219,3.4,0532,2348,0533,2352,0533,2352
21983,88,SBST,2,8,53239,4.0,0534,2350,0535,2354,0535,2354
21984,88,SBST,2,9,53391,4.5,0536,2352,0537,2356,0536,2355
21985,88,SBST,2,10,53381,5.0,0537,2353,0539,2357,0538,2357
21986,88,SBST,2,11,53371,5.3,0538,2354,0540,2358,0539,2358
21987,88,SBST,2,12,53161,5.7,0540,2356,0542,2400,0540,2359
21988,88,SBST,2,13,54011,6.1,0542,2357,0544,0001,0541,2400
21989,88,SBST,2,14,54241,6.6,0545,2400,0547,0003,0543,0002
21990,88,SBST,2,15,54261,7.1,0530,0003,0530,0005,0530,0004
21991,88,SBST,2,16,54271,7.4,0532,0004,0531,0007,0531,0005
21992,88,SBST,2,17,54281,7.7,0533,0005,0533,0008,0533,0007
21993,88,SBST,2,18,54581,8.0,0534,0006,0534,0010,0534,0008
21994,88,SBST,2,19,54571,8.4,0537,0007,0536,0012,0536,0010
21995,88,SBST,2,20,54481,8.7,0536,0008,0537,0014,0536,0011
21996,88,SBST,2,21,54491,9.2,0537,0010,0539,0015,0538,0012
21997,88,SBST,2,22,54501,9.5,0538,0012,0540,0016,0539,0013
21998,88,SBST,2,23,54651,9.8,0539,0013,0541,0017,0540,0014
21999,88,SBST,2,24,66451,10.1,0540,0015,0543,0018,0541,0015
22000,88,SBST,2,25,66461,10.4,0541,0016,0544,0019,0542,0016
22001,88,SBST,2,26,66471,10.7,0541,0018,0545,0020,0542,0017
22002,88,SBST,2,27,66481,11.1,0543,0019,0546,0021,0543,0018
22003,88,SBST,2,28,66491,11.6,0546,0021,0548,0023,0545,0020
22004,88,SBST,2,29,64619,11.9,0548,0022,0549,0024,0546,0021
22005,88,SBST,2,30,64609,12.1,0549,0023,0550,0024,0547,0021
22006,88,SBST,2,31,64419,12.4,0551,0024,0551,0025,0548,0022
22007,88,SBST,2,32,64341,12.7,0550,0025,0552,0026,0548,0023
22008,88,SBST,2,33,64351,13.0,0552,0026,0553,0027,0549,0024
22009,88,SBST,2,34,64361,13.3,0554,0026,0554,0028,0550,0025
22010,88,SBST,2,35,64031,13.7,0556,0027,0556,0030,0552,0026
22011,88,SBST,2,36,64021,14.2,0559,0028,0558,0031,0553,0028
22012,88,SBST,2,37,65011,14.6,0602,0029,0559,0033,0555,0029
22013,88,SBST,2,38,65021,15.0,0559,0030,0601,0034,0556,0030
22014,88,SBST,2,39,65031,15.4,0600,0032,0602,0035,0557,0031
22015,88,SBST,2,40,65041,15.7,0601,0033,0603,0036,0558,0032
22016,88,SBST,2,41,65061,16.3,0603,0035,0604,0038,0559,0033
22017,88,SBST,2,42,65199,16.9,0604,0037,0606,0040,0600,0034
22018,88,SBST,2,43,77339,20.9,0614,0040,0615,0049,0610,0042
22019,88,SBST,2,44,77279,21.2,0614,0040,0616,0050,0610,0043
22020,88,SBST,2,45,77269,21.5,0615,0041,0617,0051,0611,0044
22021,88,SBST,2,46,77259,21.9,0616,0042,0618,0052,0612,0044
22022,88,SBST,2,47,77219,22.3,0618,0043,0619,0053,0613,0045
22023,88,SBST,2,48,77209,22.7,0617,0044,0619,0054,0613,0046
22024,88,SBST,2,49,77199,23.1,0618,0045,0620,0055,0614,0047
22025,88,SBST,2,50,77009,23.8,0619,0046,0622,0057,0616,0048
22026,882,SMRT,1,1,58009,0.0,0520,2345,0520,2345,0545,2330
22027,882,SMRT,1,2,58259,0.5,0521,2346,0521,2346,0546,2331
22028,882,SMRT,1,3,58219,0.8,0522,2347,0522,2347,0547,2332
22029,882,SMRT,1,4,58111,1.1,0523,2348,0523,2348,0548,2333
22030,882,SMRT,1,5,58481,1.5,0524,2349,0524,2349,0549,2334
22031,882,SMRT,1,6,58491,1.8,0525,2349,0525,2349,0549,2334
22032,882,SMRT,1,7,58501,2.3,0526,2350,0526,2350,0550,2335
22033,882,SMRT,1,8,58051,2.5,0526,2351,0526,2351,0551,2336
22034,882,SMRT,1,9,58061,2.9,0528,2352,0528,2352,0552,2337
22035,882,SMRT,1,10,58071,3.3,0529,2353,0529,2353,0553,2338
22036,882,SMRT,1,11,58081,3.7,0530,2354,0530,2354,0554,2339
22037,882,SMRT,1,12,58091,4.2,0531,2355,0531,2355,0555,2340
22038,882,SMRT,1,13,58099,4.5,0532,2356,0532,2356,0556,2341
22039,882,SMRT,1,14,58089,4.9,0533,2357,0533,2357,0557,2342
22040,882,SMRT,1,15,58079,5.5,0534,2358,0534,2358,0558,2343
22041,882,SMRT,1,16,58069,5.9,0535,2359,0535,2359,0559,2344
22042,882,SMRT,1,17,58059,6.3,0536,2400,0536,2400,0600,2345
22043,882,SMRT,1,18,58509,6.6,0536,2400,0536,2400,0600,2345
22044,882,SMRT,1,19,58499,7.1,0537,0001,0537,0001,0601,2346
22045,882,SMRT,1,20,58489,7.4,0538,0002,0538,0002,0602,2347
22046,882,SMRT,1,21,58119,7.8,0539,0003,0539,0003,0603,2348
22047,882,SMRT,1,22,58211,8.2,0540,0004,0540,0004,0604,2349
22048,882,SMRT,1,23,58251,8.5,0540,0004,0540,0004,0604,2349
22049,882,SMRT,1,24,58009,8.9,0541,0005,0541,0005,0605,2350
22050,882A,SMRT,1,1,58009,0.0,1834,2030,-,-,-,-
22051,882A,SMRT,1,2,58259,0.5,1836,2031,-,-,-,-
22052,882A,SMRT,1,3,58219,0.8,1837,2033,-,-,-,-
22053,882A,SMRT,1,4,58111,1.1,1839,2034,-,-,-,-
22054,882A,SMRT,1,5,58481,1.5,1841,2035,-,-,-,-
22055,882A,SMRT,1,6,58491,1.8,1842,2037,-,-,-,-
22056,882A,SMRT,1,7,58501,2.3,1845,2039,-,-,-,-
22057,883,SMRT,1,1,58009,0.0,0530,0030,0530,0030,0545,0030
22058,883,SMRT,1,2,58259,0.5,0532,0031,0532,0032,0547,0032
22059,883,SMRT,1,3,58219,0.8,0533,0032,0533,0033,0548,0033
22060,883,SMRT,1,4,58331,1.3,0536,0034,0536,0035,0551,0036
22061,883,SMRT,1,5,58041,1.7,0538,0036,0538,0037,0553,0038
22062,883,SMRT,1,6,58051,1.9,0540,0037,0540,0039,0555,0040
22063,883,SMRT,1,7,58511,2.4,0541,0038,0541,0040,0556,0041
22064,883,SMRT,1,8,58521,2.6,0541,0038,0541,0041,0556,0042
22065,883,SMRT,1,9,58531,3.0,0542,0039,0542,0042,0557,0043
22066,883,SMRT,1,10,59529,3.8,0545,0042,0545,0045,0600,0046
22067,883,SMRT,1,11,59259,4.2,0546,0043,0546,0046,0601,0047
22068,883,SMRT,1,12,59099,4.7,0548,0045,0548,0049,0604,0050
22069,883,SMRT,1,13,59072,5.1,0550,0047,0550,0051,0606,0052
22070,883,SMRT,1,14,59069,5.4,0551,0048,0551,0052,0607,0053
22071,883,SMRT,1,15,59619,5.9,0553,0050,0553,0054,0609,0055
22072,883,SMRT,1,16,59061,6.4,0555,0052,0555,0056,0611,0058
22073,883,SMRT,1,17,59079,6.8,0557,0054,0557,0058,0613,0100
22074,883,SMRT,1,18,59091,7.1,0558,0054,0558,0059,0614,0100
22075,883,SMRT,1,19,59251,7.7,0600,0056,0600,0101,0616,0102
22076,883,SMRT,1,20,59521,8.2,0602,0058,0602,0102,0617,0104
22077,883,SMRT,1,21,58539,9.0,0530,0101,0530,0106,0530,0107
22078,883,SMRT,1,22,58529,9.3,0531,0101,0531,0107,0531,0108
22079,883,SMRT,1,23,58519,9.5,0532,0102,0532,0107,0531,0108
22080,883,SMRT,1,24,58059,9.9,0533,0103,0533,0109,0533,0110
22081,883,SMRT,1,25,58049,10.2,0534,0104,0534,0109,0533,0110
22082,883,SMRT,1,26,58339,10.6,0536,0105,0536,0111,0535,0112
22083,883,SMRT,1,27,58211,11.1,0538,0107,0538,0113,0537,0114
22084,883,SMRT,1,28,58251,11.4,0539,0108,0539,0115,0538,0115
22085,883,SMRT,1,29,58009,11.8,0542,0111,0542,0118,0541,0118
22086,883B,SMRT,1,1,59079,0.0,1954,2155,-,-,-,-
22087,883B,SMRT,1,2,59091,0.3,1955,2156,-,-,-,-
22088,883B,SMRT,1,3,59251,0.9,1957,2158,-,-,-,-
22089,883B,SMRT,1,4,59521,1.4,1959,2159,-,-,-,-
22090,883B,SMRT,1,5,58539,2.2,2003,2203,-,-,-,-
22091,88A,SBST,1,1,65069,0.0,0648,0703,-,-,-,-
22092,88A,SBST,1,2,65059,0.3,0649,0704,-,-,-,-
22093,88A,SBST,1,3,65049,0.7,0651,0706,-,-,-,-
22094,88A,SBST,1,4,65039,1.0,0652,0707,-,-,-,-
22095,88A,SBST,1,5,65029,1.3,0654,0709,-,-,-,-
22096,88A,SBST,1,6,65019,1.8,0656,0712,-,-,-,-
22097,88A,SBST,1,7,64029,2.2,0658,0714,-,-,-,-
22098,88A,SBST,1,8,64039,2.7,0700,0716,-,-,-,-
22099,88A,SBST,1,9,64369,3.0,0702,0718,-,-,-,-
22100,88A,SBST,1,10,64359,3.3,0704,0720,-,-,-,-
22101,88A,SBST,1,11,64349,3.7,0706,0722,-,-,-,-
22102,88A,SBST,1,12,64411,4.0,0708,0724,-,-,-,-
22103,88A,SBST,1,13,64601,4.3,0710,0829,-,-,-,-
22104,88A,SBST,1,14,64611,4.6,0712,0831,-,-,-,-
22105,88A,SBST,1,15,66499,4.8,0713,0832,-,-,-,-
22106,88A,SBST,1,16,66489,5.3,0716,0834,-,-,-,-
22107,88A,SBST,1,17,66479,5.8,0718,0836,-,-,-,-
22108,88A,SBST,1,18,66459,6.2,0720,0838,-,-,-,-
22109,88A,SBST,1,19,54659,6.6,0721,0840,-,-,-,-
22110,88A,SBST,1,20,54509,7.1,0723,0842,-,-,-,-
22111,88A,SBST,1,21,54499,7.3,0724,0843,-,-,-,-
22112,88A,SBST,1,22,54489,7.9,0726,1243,-,-,-,-
22113,88A,SBST,1,23,54579,8.2,0727,1244,-,-,-,-
22114,88A,SBST,1,24,54589,8.7,0729,1246,-,-,-,-
22115,88A,SBST,1,25,54289,9.1,0731,1248,-,-,-,-
22116,88A,SBST,1,26,54279,9.4,0732,1249,-,-,-,-
22117,88A,SBST,1,27,54269,9.7,0734,1250,-,-,-,-
22118,88B,SBST,1,1,54261,0.0,0721,0822,-,-,-,-
22119,88B,SBST,1,2,54271,0.3,0722,0824,-,-,-,-
22120,88B,SBST,1,3,54281,0.6,0724,0825,-,-,-,-
22121,88B,SBST,1,4,54581,0.9,0725,0826,-,-,-,-
22122,88B,SBST,1,5,54571,1.3,0727,0829,-,-,-,-
22123,88B,SBST,1,6,54481,1.6,0728,0830,-,-,-,-
22124,88B,SBST,1,7,54491,2.1,0729,0831,-,-,-,-
22125,88B,SBST,1,8,54501,2.4,0730,0832,-,-,-,-
22126,88B,SBST,1,9,54651,2.7,0731,0833,-,-,-,-
22127,88B,SBST,1,10,66451,3.0,0732,0834,-,-,-,-
22128,88B,SBST,1,11,66461,3.3,0733,0835,-,-,-,-
22129,88B,SBST,1,12,66471,3.6,0734,0836,-,-,-,-
22130,89,SBST,1,1,64009,0.0,0530,2300,0530,2300,0530,2300
22131,89,SBST,1,2,64389,0.7,0533,2303,0533,2303,0533,2303
22132,89,SBST,1,3,64421,1.2,0535,2305,0535,2305,0535,2305
22133,89,SBST,1,4,64021,1.6,0537,2306,0536,2307,0536,2306
22134,89,SBST,1,5,65011,2.0,0539,2308,0538,2308,0538,2308
22135,89,SBST,1,6,67219,2.3,0540,2309,0539,2310,0539,2309
22136,89,SBST,1,7,67209,2.7,0542,2311,0541,2311,0541,2311
22137,89,SBST,1,8,67199,2.9,0543,2312,0542,2312,0542,2312
22138,89,SBST,1,9,67189,3.1,0544,2312,0542,2313,0542,2312
22139,89,SBST,1,10,67249,3.5,0546,2314,0544,2315,0544,2314
22140,89,SBST,1,11,67259,3.8,0547,2315,0545,2316,0545,2315
22141,89,SBST,1,12,65061,4.0,0547,2315,0545,2316,0545,2315
22142,89,SBST,1,13,65199,4.6,0548,2316,0547,2318,0546,2316
22143,89,SBST,1,14,77339,8.6,0555,2323,0554,2325,0553,2323
22144,89,SBST,1,15,77289,9.1,0556,2324,0555,2326,0554,2324
22145,89,SBST,1,16,77239,9.4,0557,2325,0556,2327,0555,2325
22146,89,SBST,1,17,77249,9.7,0558,2326,0556,2328,0556,2326
22147,89,SBST,1,18,78049,10.0,0559,2326,0557,2328,0556,2326
22148,89,SBST,1,19,77019,10.2,0600,2327,0557,2329,0557,2327
22149,89,SBST,1,20,77029,10.6,0602,2328,0558,2330,0558,2328
22150,89,SBST,1,21,77039,11.0,0603,2329,0559,2331,0559,2329
22151,89,SBST,1,22,77171,11.4,0604,2330,0600,2332,0600,2330
22152,89,SBST,1,23,78109,12.0,0606,2332,0602,2334,0602,2331
22153,89,SBST,1,24,78119,12.6,0608,2334,0604,2336,0603,2333
22154,89,SBST,1,25,78129,13.0,0609,2335,0605,2337,0604,2333
22155,89,SBST,1,26,78139,13.4,0610,2336,0607,2338,0605,2334
22156,89,SBST,1,27,78149,13.8,0611,2337,0608,2339,0606,2335
22157,89,SBST,1,28,98109,14.1,0612,2338,0609,2340,0607,2336
22158,89,SBST,1,29,98031,14.5,0613,2339,0610,2341,0608,2337
22159,89,SBST,1,30,98041,14.8,0614,2339,0611,2341,0608,2337
22160,89,SBST,1,31,98231,15.1,0614,2340,0611,2342,0609,2338
22161,89,SBST,1,32,98051,15.4,0615,2340,0612,2343,0610,2339
22162,89,SBST,1,33,98061,16.0,0617,2341,0614,2344,0611,2340
22163,89,SBST,1,34,98071,16.4,0617,2342,0614,2344,0611,2340
22164,89,SBST,1,35,99011,16.8,0618,2343,0615,2345,0612,2341
22165,89,SBST,1,36,99021,17.2,0619,2343,0616,2346,0613,2342
22166,89,SBST,1,37,99031,17.5,0620,2344,0617,2347,0614,2343
22167,89,SBST,1,38,99041,17.9,0621,2344,0618,2347,0614,2343
22168,89,SBST,1,39,99181,18.2,0622,2345,0619,2348,0615,2344
22169,89,SBST,1,40,99171,18.8,0624,2347,0621,2350,0617,2345
22170,89,SBST,1,41,99161,19.0,0625,2347,0622,2350,0617,2346
22171,89,SBST,1,42,95071,19.3,0626,2348,0622,2351,0618,2346
22172,89,SBST,1,43,95081,19.6,0627,2348,0623,2351,0618,2347
22173,89,SBST,1,44,95091,20.0,0628,2349,0624,2352,0619,2347
22174,89,SBST,1,45,95131,20.2,0629,2350,0625,2353,0620,2348
22175,89,SBST,1,46,95141,20.7,0630,2351,0626,2354,0621,2349
22176,89,SBST,1,47,95061,21.1,0632,2352,0627,2355,0622,2349
22177,89,SBST,1,48,95051,21.5,0633,2353,0628,2356,0623,2350
22178,89,SBST,1,49,95041,21.9,0634,2354,0630,2357,0624,2351
22179,89,SBST,1,50,95039,22.1,0635,2354,0630,2357,0624,2351
22180,89,SBST,1,51,95049,22.3,0636,2354,0631,2357,0625,2351
22181,89,SBST,1,52,95069,22.9,0637,2355,0632,2359,0626,2353
22182,89,SBST,1,53,95149,23.2,0638,2356,0633,2400,0627,2353
22183,89,SBST,1,54,95139,23.7,0640,2357,0635,0001,0629,2355
22184,89,SBST,1,55,95099,24.1,0641,2358,0636,0002,0630,2355
22185,89,SBST,1,56,95089,24.5,0642,2358,0637,0003,0631,2356
22186,89,SBST,1,57,95079,24.9,0644,2359,0639,0004,0632,2357
22187,89,SBST,1,58,99189,25.4,0645,2400,0640,0005,0633,2358
22188,89,SBST,1,59,99049,25.8,0646,0001,0641,0006,0634,2359
22189,89,SBST,1,60,99039,26.2,0647,0002,0642,0007,0635,2359
22190,89,SBST,1,61,99029,26.5,0648,0002,0642,0007,0636,2400
22191,89,SBST,1,62,99019,26.9,0649,0003,0643,0008,0637,2400
22192,89,SBST,1,63,98079,27.5,0650,0004,0644,0009,0638,0001
22193,89,SBST,1,64,98069,27.9,0651,0005,0645,0010,0639,0002
22194,89,SBST,1,65,98059,28.3,0652,0005,0646,0010,0640,0003
22195,89,SBST,1,66,98239,28.6,0652,0006,0647,0011,0640,0003
22196,89,SBST,1,67,98049,28.9,0653,0006,0647,0011,0641,0004
22197,89,SBST,1,68,98039,29.3,0654,0007,0648,0012,0642,0004
22198,89,SBST,1,69,98101,29.8,0535,0008,0535,0013,0535,0005
22199,89,SBST,1,70,78141,30.2,0537,0009,0536,0014,0536,0006
22200,89,SBST,1,71,78131,30.6,0538,0010,0537,0015,0537,0007
22201,89,SBST,1,72,78121,31.0,0540,0011,0538,0016,0538,0008
22202,89,SBST,1,73,78111,31.4,0541,0012,0539,0017,0539,0008
22203,89,SBST,1,74,78101,32.0,0543,0013,0540,0019,0541,0010
22204,89,SBST,1,75,77179,32.6,0545,0015,0542,0021,0543,0011
22205,89,SBST,1,76,77031,33.0,0544,0016,0543,0022,0543,0012
22206,89,SBST,1,77,77021,33.3,0545,0017,0544,0023,0544,0013
22207,89,SBST,1,78,77011,33.7,0546,0017,0545,0024,0544,0013
22208,89,SBST,1,79,77241,34.0,0547,0018,0545,0024,0545,0014
22209,89,SBST,1,80,77231,34.3,0547,0019,0546,0025,0545,0015
22210,89,SBST,1,81,77281,34.6,0548,0019,0546,0025,0546,0015
22211,89,SBST,1,82,77331,35.0,0549,0020,0547,0026,0547,0016
22212,89,SBST,1,83,65191,39.1,0559,0029,0556,0035,0555,0025
22213,89,SBST,1,84,65069,39.5,0600,0029,0557,0036,0555,0025
22214,89,SBST,1,85,67251,39.8,0558,0030,0557,0037,0556,0026
22215,89,SBST,1,86,67241,40.1,0600,0031,0558,0038,0557,0027
22216,89,SBST,1,87,67181,40.3,0601,0032,0600,0039,0559,0028
22217,89,SBST,1,88,67191,40.5,0602,0033,0601,0040,0600,0029
22218,89,SBST,1,89,67201,40.8,0604,0035,0602,0042,0601,0031
22219,89,SBST,1,90,67211,41.2,0606,0036,0604,0043,0603,0032
22220,89,SBST,1,91,65019,41.5,0608,0038,0605,0045,0604,0034
22221,89,SBST,1,92,64029,41.9,0610,0040,0607,0047,0606,0036
22222,89,SBST,1,93,64429,42.3,0612,0041,0609,0048,0608,0037
22223,89,SBST,1,94,64381,42.8,0615,0044,0611,0051,0610,0040
22224,89,SBST,1,95,64009,43.4,0615,0046,0614,0053,0611,0042
22225,89A,SBST,1,1,77289,0.0,0627,0742,-,-,-,-
22226,89A,SBST,1,2,77239,0.3,0628,0743,-,-,-,-
22227,89A,SBST,1,3,77249,0.6,0629,0745,-,-,-,-
22228,89A,SBST,1,4,78049,0.9,0630,0746,-,-,-,-
22229,89A,SBST,1,5,77019,1.1,0631,0747,-,-,-,-
22230,89A,SBST,1,6,77029,1.5,0632,0749,-,-,-,-
22231,89A,SBST,1,7,77039,1.9,0634,0751,-,-,-,-
22232,89A,SBST,1,8,77171,2.3,0635,0753,-,-,-,-
